mileage_km,is_automatic,engine_size_l,brand,age_years,price
130459,,1,nissan,9,13905.33209
173678,Yes,2,Honda,4,17899.05942
117560,Yes,2,nissan,,21101.94189
143903,Yes,2,Ford,1,18735.56927
122086,Yes,2,Honda,7,16184.4142
125607,Yes,2,Honda,4,19591.71906
197553,Yes,2,Honda,8,11259.87781
174078,No,1,BMW,6,14623.90789
123573,Yes,2,BMW,6,18501.89414
129650,Yes,1,BMW,6,16601.60834
88416,Yes,2,Honda,11,17178.47271
112216,No,1,Honda,9,14815.51402
133923,Yes,1,Honda,13,11217.28699
158278,Yes,2,BMW,8,17367.6541
153715,No,2,Honda,1,17811.27824
70083,No,2,BMW,4,20658.49014
163964,Yes,3,nissan,,15367.8209
116005,No,1,Ford,9,14370.3524
75585,No,2,Honda,6,20514.12766
180137,Yes,2,BMW,5,17445.19042
185848,No,3,Ford,6,15502.39704
131869,Yes,3,,7,21115.1522
151896,No,1,Ford,8,12295.87851
154535,No,1,BMW,4,18368.99166
182810,No,2,Ford,9,13044.80953
152763,No,2,BMW,9,15308.65832
,Yes,1,nissan,8,18097.02068
210441,Yes,2,Ford,6,14730.73456
167955,No,3,Ford,10,15664.65388
97071,Yes,2,Honda,13,14474.12968
73667,Yes,2,Honda,6,20754.97391
142717,No,3,BMW,6,18550.17733
107478,Yes,3,,,18097.87811
134850,Yes,2,nissan,4,18538.65612
153453,Yes,3,Ford,4,19565.8401
94510,Yes,1,BMW,,17080.7661
69775,No,2,BMW,9,17703.77827
137362,Yes,2,nissan,5,16539.23036
95998,Yes,1,BMW,8,16587.58541
126574,No,1,BMW,1,17541.23773
59550,Yes,2,nissan,10,18026.74879
108652,No,2,nissan,13,12061.80627
152173,Yes,1,Ford,5,16209.04811
147267,Yes,3,BMW,10,16238.10162
84524,Yes,1,Honda,7,17623.87555
,,2,nissan,8,17927.81682
120709,No,2,BMW,7,15078.56034
145246,Yes,2,BMW,7,16742.13033
138233,Yes,2,nissan,5,17588.61605
96953,Yes,2,Honda,4,22383.89322
133402,Yes,2,Ford,12,15746.22681
187606,Yes,2,nissan,,18200.09622
129232,No,1,Honda,8,12716.81683
46508,No,2,nissan,8,20594.20373
129144,Yes,1,BMW,8,15384.45762
211978,Yes,2,Ford,10,11409.7422
62067,Yes,,Honda,7,19318.96313
121338,,2,Ford,10,16084.83802
109815,Yes,2,Ford,15,10238.84972
,No,2,Honda,7,16039.91171
128741,Yes,3,Honda,1,22602.94718
171299,Yes,1,BMW,8,12726.44112
123815,Yes,2,Ford,7,16375.0193
177477,Yes,1,Honda,9,11484.14526
114705,No,2,,1,22286.66499
104244,No,1,Ford,9,14711.31563
89887,No,2,BMW,7,17970.64803
38231,No,1,BMW,11,16860.57331
132410,Yes,,nissan,6,19962.61346
212430,No,2,nissan,11,10124.9897
140621,No,2,,3,18592.32784
150904,Yes,2,Honda,8,16320.98565
101414,Yes,1,BMW,5,17300.03189
109005,No,1,Ford,6,17978.31973
164309,No,2,Ford,18,5081.373142
210391,Yes,1,Ford,5,12733.74352
186958,No,1,BMW,7,11291.48249
156236,No,1,,4,14210.74753
121582,No,1,nissan,7,14378.70835
129437,,2,Honda,7,15987.17113
86092,Yes,2,nissan,5,20220.05597
54832,No,2,Honda,14,15567.30428
69294,Yes,3,nissan,12,18434.22843
122241,Yes,2,BMW,5,19136.46397
106860,No,2,BMW,11,14007.99032
53875,Yes,2,Honda,6,21391.24235
118320,Yes,2,Ford,4,19760.67389
264177,No,4,BMW,5,33733.62349
67222,,2,Honda,4,23910.13679
103342,No,2,BMW,11,17288.27943
105557,Yes,2,,5,22290.47555
92251,Yes,3,nissan,13,16741.49615
161700,Yes,2,Honda,8,14238.10396
34369,Yes,1,Ford,7,18717.36297
30639,Yes,2,BMW,6,22588.69978
120148,No,2,nissan,14,12218.46336
124326,No,1,nissan,8,14073.97048
138190,Yes,1,BMW,6,16364.43827
95746,Yes,1,Ford,11,14150.82584
,No,2,Honda,10,16336.59929
119671,Yes,2,BMW,5,20091.78036
250322,Yes,1,Ford,8,23656.36832
189798,Yes,1,BMW,,18080.46072
105410,Yes,3,BMW,8,20763.55701
117607,,,Honda,9,16970.4186
231394,Yes,2,Ford,10,9749.21643
111236,No,1,Honda,5,16807.65321
145027,Yes,2,BMW,5,17555.12449
149084,Yes,2,Ford,9,15657.7511
152913,Yes,1,nissan,12,9948.596565
133027,Yes,2,Ford,8,15435.73405
128723,No,2,Ford,6,14917.80277
124515,No,1,Ford,11,10355.70464
94080,No,1,nissan,8,14310.35734
336621,Yes,3,Honda,,23070.90138
211289,Yes,1,BMW,,9459.339688
174481,Yes,2,BMW,8,15633.47914
133676,Yes,1,Honda,5,13793.88769
158512,Yes,2,Honda,7,17159.13657
80887,Yes,3,BMW,12,19874.92371
108277,Yes,,Ford,15,13432.75318
162653,Yes,2,,4,18416.22523
186923,Yes,2,Ford,14,10989.11454
85311,Yes,2,Honda,7,19182.99639
98239,Yes,2,Ford,8,17660.29316
218162,No,1,Honda,14,4281.193123
124332,Yes,2,Honda,7,17249.63331
202051,Yes,2,nissan,7,12570.44647
129309,Yes,2,Honda,6,17347.65763
131078,Yes,2,Ford,8,16307.74985
106253,No,1,Honda,9,13591.19978
162415,Yes,1,nissan,6,14473.61306
181100,No,2,Ford,13,9854.676371
73425,No,2,Ford,5,22211.93502
104140,Yes,2,BMW,10,16277.97759
161179,No,2,Honda,8,13183.62301
114170,No,2,Ford,12,13819.89332
97798,No,1,BMW,5,17566.85505
165429,Yes,1,Honda,10,12160.2008
169655,No,1,nissan,16,5243.010575
99766,Yes,2,BMW,3,20916.7277
129556,Yes,2,Ford,5,19832.1804
65619,No,2,nissan,15,13782.27143
79703,Yes,,nissan,8,15941.8672
125587,,1,Ford,8,13676.92857
121413,Yes,1,BMW,7,15728.37751
76491,Yes,3,Ford,14,16114.13808
87781,Yes,2,Ford,2,22223.86279
,Yes,2,Ford,12,15977.66874
,Yes,1,Honda,,16447.04116
31456,No,1,Honda,3,22323.16574
74479,Yes,2,Honda,4,21641.2631
36168,No,2,nissan,8,18991.93334
,Yes,2,Honda,5,18513.54682
38877,No,2,Ford,5,21975.07528
121428,No,2,BMW,5,17243.83958
193779,No,1,nissan,5,9715.536919
195305,Yes,1,Honda,5,13475.6451
38734,Yes,2,Ford,9,20070.81694
133428,No,1,BMW,6,16713.58509
75496,No,2,Honda,0,25233.76146
66309,Yes,2,BMW,8,20223.61563
114894,No,1,Honda,11,12561.50386
175273,No,2,BMW,7,14901.63768
146985,Yes,2,Honda,4,17714.57597
87819,No,2,Ford,11,16110.59957
151727,No,2,Ford,3,18757.68975
19033,Yes,,nissan,7,20594.55317
86117,Yes,1,BMW,8,16734.65329
82925,Yes,2,BMW,12,17595.88531
123524,Yes,1,BMW,10,13825.18551
110873,Yes,1,BMW,9,14603.0998
113634,No,2,Ford,11,14427.03531
112138,Yes,2,BMW,4,20113.10732
121008,No,1,Ford,14,11911.96754
144306,No,3,Honda,0,22325.36368
126720,No,2,nissan,13,11479.66827
107204,Yes,1,BMW,5,20197.18118
138079,Yes,1,nissan,9,11156.10056
157176,No,2,nissan,13,9822.680768
94979,Yes,1,Honda,10,12389.3212
117327,Yes,3,Honda,9,18705.09527
172286,Yes,2,Ford,11,13180.2419
70376,Yes,2,BMW,3,24349.00174
201212,No,2,nissan,3,15127.82613
59738,Yes,2,nissan,9,19294.42663
104459,Yes,1,Ford,7,15524.75426
77241,Yes,1,BMW,7,17914.97595
218457,Yes,2,BMW,12,11023.99106
97349,,3,Ford,12,17422.76997
97462,No,1,nissan,5,16293.33647
103316,No,1,BMW,10,13353.24237
124302,No,2,Honda,3,19057.93435
105220,Yes,2,nissan,2,21127.13413
285050,Yes,3,Ford,5,31013.88888
5000,Yes,2,Honda,8,21038.87365
122572,No,1,,6,14816.48667
120801,No,2,BMW,10,13508.80691
166736,No,2,Ford,8,13203.94928
178908,Yes,1,BMW,12,11004.59102
111553,Yes,1,Honda,10,12181.62174
156730,No,2,Ford,4,18566.86387
70429,Yes,2,nissan,11,19107.78057
154530,No,1,Honda,,14261.47693
94239,No,,nissan,9,15393.31655
66689,Yes,2,Honda,6,20689.74344
111649,No,2,Honda,13,10348.29839
183021,No,2,,11,11415.39612
128145,No,2,Ford,6,17427.07317
187342,Yes,2,Honda,7,16065.42938
86307,,2,Honda,19,11769.43684
167153,No,2,Honda,,16146.20008
90653,Yes,4,BMW,5,24371.98537
130140,Yes,3,BMW,6,21179.21184
129751,Yes,1,BMW,4,17627.97422
149767,Yes,2,BMW,4,19398.19551
131283,No,1,Honda,8,12596.78884
86737,Yes,2,Ford,10,15120.50175
159614,Yes,3,Ford,2,21480.28286
197925,Yes,,BMW,6,19361.29648
93729,Yes,2,Honda,5,18648.15379
,Yes,2,BMW,4,23953.99602
142469,Yes,2,BMW,11,14955.56128
105097,Yes,3,nissan,5,21405.47029
114100,Yes,1,,3,18984.18506
145028,No,3,BMW,11,16864.46999
99462,,2,BMW,12,13895.51627
107902,Yes,1,Ford,9,16712.38888
115495,Yes,2,Honda,5,17980.50285
186139,No,1,BMW,7,12678.05938
121353,Yes,2,Honda,6,19779.15098
64395,Yes,1,Ford,8,17691.98982
66185,No,2,Honda,11,16841.19335
126265,No,2,Honda,8,17128.92471
69176,Yes,3,nissan,8,21206.62355
49696,No,2,BMW,,22777.22216
148599,,3,BMW,10,16155.66423
150802,Yes,1,BMW,9,13916.38001
103434,No,2,BMW,2,22879.42843
133215,Yes,1,Ford,2,18278.81803
128465,No,2,BMW,7,14666.03418
147109,No,2,nissan,11,13005.34257
147214,No,2,nissan,12,11120.4095
5000,Yes,1,Honda,11,17883.21991
109178,No,2,Ford,7,15218.06148
143306,Yes,2,Honda,13,10891.93632
101529,Yes,2,Honda,5,18488.43683
121629,No,2,Honda,7,17735.38272
153781,Yes,2,BMW,3,18215.52307
123642,No,2,,7,14134.21148
187856,Yes,2,Ford,,14280.49769
170714,Yes,2,BMW,,12457.06736
114665,Yes,2,Ford,13,15682.07787
111088,Yes,2,BMW,8,17301.54661
5000,Yes,4,nissan,10,24012.55703
,Yes,1,Honda,6,17606.54897
59103,No,2,nissan,0,26822.58479
129955,No,1,nissan,5,16312.00923
126879,No,2,Honda,11,12787.98859
151314,Yes,2,nissan,10,16056.92197
182850,Yes,1,,7,12986.92834
118818,No,2,BMW,11,15431.5151
222619,Yes,3,BMW,6,15054.77605
130460,Yes,1,Ford,4,17424.12109
,No,2,Honda,11,17521.59154
236767,,4,Honda,6,29873.00501
103226,No,2,Ford,12,14297.52462
146646,Yes,,nissan,1,18374.32234
77374,Yes,2,Honda,6,20907.69805
106591,Yes,2,Ford,10,17350.56277
112753,No,2,Honda,10,16780.10516
99835,,2,nissan,7,15768.96648
156514,No,2,,9,12775.89562
148859,Yes,2,Ford,8,16702.44586
172496,No,1,Honda,3,14168.16061
105104,Yes,3,Ford,7,21345.34019
174114,Yes,2,BMW,9,13720.45841
58620,No,2,nissan,10,16575.13068
57523,No,3,BMW,8,21000.48845
65379,No,2,BMW,6,21142.97788
120415,Yes,2,nissan,3,20470.57183
174107,No,2,Honda,11,11103.34284
92904,Yes,2,Ford,10,18081.88787
98549,No,2,Ford,11,16300.10215
110279,,,BMW,4,22079.38073
145777,Yes,1,BMW,,13612.79743
98507,Yes,2,nissan,6,18466.15565
95996,Yes,2,BMW,8,17933.61774
59457,Yes,2,BMW,18,13190.68123
94273,No,1,Honda,11,12556.98783
172986,No,2,nissan,5,15236.68726
124092,Yes,1,Honda,7,14733.47992
86707,Yes,3,BMW,7,22258.90445
175626,No,2,BMW,8,13747.93685
93665,No,3,nissan,3,21162.15651
183898,Yes,,Honda,9,10202.91072
183162,No,2,nissan,1,16450.93836
122521,Yes,,Ford,2,21381.0412
52565,No,3,,15,18220.83572
223028,No,3,nissan,7,13225.66453
137427,Yes,2,Ford,13,13951.69279
105425,Yes,3,Ford,,21818.00324
163026,No,2,BMW,1,20198.16334
151604,Yes,2,Honda,4,15885.34794
178992,Yes,2,,17,7360.405814
90194,Yes,2,BMW,3,22062.5331
134331,,1,Honda,14,9403.869602
66636,Yes,2,Honda,9,19771.50688
149985,Yes,2,Ford,8,15879.45633
118967,No,2,nissan,5,16654.79168
132645,No,1,BMW,5,16948.30368
283536,Yes,3,Ford,10,23753.32797
108706,Yes,1,Honda,13,10056.92228
80930,Yes,3,Honda,9,18724.46148
155569,Yes,2,Honda,11,12217.38318
187037,Yes,1,Honda,7,9876.177859
94950,Yes,2,Honda,16,12877.83518
144909,Yes,2,nissan,9,14933.27407
139448,No,2,nissan,15,8562.593708
120364,Yes,1,nissan,5,17603.52014
51303,Yes,1,Ford,8,19818.16661
61428,No,2,Honda,12,16629.05493
84856,Yes,2,Ford,8,16438.10019
23745,No,1,Honda,10,15595.31322
183361,Yes,2,BMW,5,17279.09724
136547,Yes,1,Ford,7,12327.08291
118652,Yes,2,nissan,5,18618.58874
21439,Yes,2,Honda,8,22978.94976
37926,No,1,BMW,7,18635.37427
119895,Yes,1,Ford,6,17199.33703
208672,Yes,2,Ford,10,9312.965509
88561,,2,nissan,4,21356.737
158871,Yes,2,BMW,0,21815.97249
98404,Yes,2,Honda,6,19794.43095
122486,Yes,2,Honda,16,11051.30309
174661,Yes,3,Honda,10,13770.9759
104432,No,2,BMW,5,19261.17207
88945,No,1,Honda,,12813.52987
183813,Yes,1,,8,12329.13843
,No,3,Ford,9,17806.59246
169104,Yes,2,BMW,11,12713.18717
,Yes,2,Honda,9,18804.17657
183300,No,2,Ford,8,13371.56956
132313,No,2,Ford,13,13143.75277
139565,Yes,2,Ford,10,16066.29882
125923,No,2,Ford,9,14694.13431
97254,No,2,nissan,8,16904.59265
119924,Yes,1,nissan,6,16152.08802
100083,Yes,1,Honda,4,21712.17934
163180,No,1,BMW,10,9900.079256
110862,,2,Ford,12,12994.4094
52657,Yes,3,BMW,9,21390.88675
44426,Yes,2,,10,17340.98623
42298,No,1,Honda,,20080.45426
147809,Yes,2,nissan,6,15365.68484
68182,No,1,Ford,4,19649.64272
133504,Yes,3,BMW,7,19794.15072
126146,No,2,Honda,11,14604.12115
117088,Yes,1,Ford,6,16469.72332
139728,Yes,2,BMW,8,15927.93239
127124,No,1,Ford,10,12073.13772
5000,Yes,1,,12,19580.90805
105437,,2,BMW,2,22958.66624
139130,Yes,2,Ford,6,17606.38519
193813,No,2,,5,13868.21372
195891,Yes,1,nissan,5,13138.769
58658,No,1,BMW,7,18533.77847
104262,Yes,1,Ford,1,22075.3128
49525,No,2,nissan,7,21256.3156
188395,Yes,1,nissan,8,9809.522615
165579,Yes,3,nissan,4,17361.08085
135776,Yes,1,Ford,,14948.93223
127474,Yes,2,nissan,8,18057.01604
182128,No,2,Honda,8,12619.77765
174510,No,1,BMW,2,17106.01025
,,2,BMW,10,11907.83965
,No,1,nissan,11,11683.84355
104285,No,,nissan,5,15458.90098
154521,No,1,Ford,14,7838.067353
156722,No,3,,10,14334.312
111421,Yes,2,Ford,9,16199.52939
104194,Yes,2,Honda,10,17016.50091
170999,Yes,2,Ford,4,18820.96224
194885,No,2,Ford,7,14097.0374
86277,Yes,1,Ford,10,17222.61467
108148,Yes,1,Ford,5,17296.02789
135792,No,2,nissan,7,16553.37085
141897,Yes,2,nissan,10,14140.6721
96494,Yes,2,BMW,9,17343.50954
204758,No,2,BMW,8,13458.91549
138994,Yes,2,BMW,8,18434.56322
143912,Yes,2,BMW,7,18565.83058
199150,Yes,1,Ford,11,7063.575594
99792,Yes,2,Ford,15,14110.23805
116021,Yes,2,BMW,9,17880.87531
63600,Yes,2,nissan,12,16996.79165
112244,No,2,Honda,6,18843.88545
52998,No,2,BMW,6,22243.00372
153653,Yes,,Honda,5,17924.31102
138900,Yes,2,Ford,5,18081.99111
107532,Yes,2,Honda,7,18666.96818
115481,Yes,2,Ford,11,16140.46779
154266,Yes,2,BMW,12,13266.35854
68889,,2,Ford,6,22140.96582
129188,Yes,1,nissan,7,15709.87512
,No,,Honda,8,16202.2866
39798,Yes,1,Honda,9,17658.35847
,No,2,nissan,,12474.77832
44667,Yes,2,nissan,7,19658.4269
114708,No,1,nissan,7,15152.52716
67647,Yes,2,BMW,13,16343.71695
184406,No,1,,7,11625.13844
67930,No,3,Honda,6,23277.48266
45741,Yes,1,nissan,8,16639.29481
126001,Yes,1,Honda,8,15224.16315
101383,No,1,nissan,3,17851.24487
52293,No,2,Honda,6,20600.57565
359154,No,4,BMW,9,25435.08111
30383,Yes,2,nissan,15,16772.47064
,Yes,3,nissan,6,23124.19246
94115,Yes,1,Ford,11,16096.17828
156100,No,2,Honda,9,14921.17652
178296,Yes,2,Ford,12,10592.71454
169625,,2,Honda,6,16300.36871
113103,Yes,2,Ford,12,14290.32625
10771,Yes,1,Ford,13,16647.75453
137588,No,3,Honda,13,14518.83435
186176,Yes,2,BMW,13,8937.575667
175521,No,1,BMW,9,10049.14782
140833,Yes,1,BMW,10,13941.17733
66472,Yes,2,Honda,7,20235.18238
96361,Yes,,Ford,0,23208.08268
207022,Yes,1,Ford,9,10484.67967
56247,Yes,2,Ford,7,20613.48825
68347,No,1,BMW,11,14889.6401
162415,Yes,2,Honda,11,13813.51577
100598,Yes,1,Honda,4,19597.81175
66821,No,3,Honda,16,17065.26868
188759,Yes,2,BMW,9,14209.11166
140748,Yes,2,Honda,4,20057.68869
102819,Yes,2,Ford,4,21074.60745
68440,,1,Honda,0,23357.4603
212133,Yes,2,BMW,11,8819.707533
118900,Yes,3,Honda,6,18716.63883
182880,Yes,2,nissan,5,13534.32659
160214,Yes,2,nissan,6,14835.4528
96559,No,2,nissan,7,16372.83618
,No,3,BMW,10,17604.76445
185084,Yes,,Ford,2,17381.05747
185813,Yes,1,BMW,4,15349.03424
35539,No,3,Ford,10,22873.42044
144740,Yes,1,Honda,6,14390.24924
114545,No,2,Honda,10,15288.76193
73500,Yes,1,nissan,6,17821.93233
131779,Yes,1,nissan,14,9965.710524
59268,Yes,,BMW,9,17506.86078
99010,No,1,nissan,12,13161.75745
84069,Yes,2,nissan,10,17532.22887
97509,Yes,1,Honda,10,13944.66041
116783,Yes,3,BMW,5,22005.10389
74300,No,2,BMW,12,17112.12549
,Yes,,Ford,9,11945.26497
142198,No,2,BMW,,17399.18774
200755,Yes,2,BMW,1,17840.69525
112796,Yes,3,BMW,8,19181.38431
95304,Yes,1,Ford,13,9957.844456
199129,No,2,Honda,5,13538.1713
93987,Yes,1,BMW,5,20121.35947
111977,Yes,2,nissan,,17589.84131
152402,No,1,BMW,12,11984.24078
,Yes,,Ford,2,24172.69019
152008,Yes,1,Ford,6,14565.90303
146251,Yes,1,Honda,4,15184.9057
177120,No,2,Ford,10,11994.13284
160052,Yes,3,Honda,8,16347.92174
178499,No,2,Ford,7,14650.08253
115031,No,2,BMW,7,19126.78664
81180,Yes,2,Ford,11,18208.14599
214949,Yes,2,BMW,12,8506.502445
51299,No,2,nissan,12,15252.6509
55807,No,1,Honda,10,16452.98935
,No,2,BMW,13,11501.68069
193124,Yes,2,Honda,5,14682.18954
128530,No,1,Honda,9,12952.94857
,No,2,Ford,16,8073.823645
30189,No,2,nissan,2,24036.58624
97520,Yes,1,Ford,6,19277.31377
35672,No,2,BMW,4,23024.70876
155118,No,2,,,15342.53622
50375,No,1,nissan,13,14694.07704
62498,No,2,BMW,10,18635.89932
143131,No,2,BMW,7,15412.22393
,Yes,2,Honda,10,14019.34148
112846,Yes,1,Honda,7,15689.13278
145658,Yes,2,BMW,9,16150.99441
144200,No,2,nissan,10,12993.78603
110306,Yes,1,BMW,14,11706.51105
70738,No,2,nissan,10,16362.57226
145420,No,3,nissan,9,15114.43815
147589,No,1,BMW,15,8670.520852
160231,No,1,Ford,1,16382.25111
,No,2,BMW,8,17893.42341
67418,Yes,1,Honda,5,20121.8689
,Yes,1,Ford,7,14312.52483
119938,Yes,1,Honda,10,14666.59359
98277,No,2,Ford,11,16318.16202
106741,Yes,1,Ford,6,18603.60184
88938,Yes,2,BMW,10,15840.9481
159998,No,1,BMW,5,15108.53246
56185,Yes,2,Ford,4,24916.1029
,No,1,nissan,8,16015.12092
105205,Yes,1,Honda,7,15587.64054
192619,No,1,Ford,13,6510.335163
167443,Yes,,nissan,15,10067.12535
46162,,2,BMW,6,22729.86113
180811,No,3,nissan,2,19478.76913
180724,,1,,3,14980.80659
67170,Yes,2,BMW,5,21670.31696
,No,3,nissan,9,24377.36519
116750,Yes,2,Ford,7,16114.08682
170509,No,1,nissan,4,14354.47363
191607,Yes,2,Honda,14,8727.234219
80813,No,2,BMW,10,18956.6007
198839,Yes,2,BMW,14,9937.009178
19743,Yes,1,Ford,2,25597.59506
103438,Yes,1,Honda,12,14209.32813
101226,Yes,2,Ford,7,15689.39331
171855,Yes,1,BMW,7,14276.41716
178424,No,1,BMW,8,11278.1164
162940,No,3,Ford,6,19067.45229
59225,No,2,BMW,7,20087.28001
158818,No,2,Ford,11,12033.53549
142907,No,2,BMW,1,20091.72914
44794,Yes,2,nissan,13,16223.33876
26984,No,2,Honda,9,20871.37129
166710,Yes,2,BMW,8,14149.67285
111896,Yes,2,Honda,11,17441.67459
62167,No,2,Ford,9,18133.16881
110632,No,2,Ford,6,18312.32906
136382,Yes,1,BMW,5,17191.35221
116272,Yes,2,Ford,13,15557.36976
50161,No,2,nissan,3,20691.5182
204850,No,1,BMW,7,11209.12733
165190,Yes,2,Honda,3,19051.20973
104908,No,1,BMW,10,14628.83414
106721,Yes,2,Ford,8,17252.68339
136177,Yes,1,Ford,4,16217.46048
69167,No,2,BMW,5,20592.40458
,Yes,2,BMW,8,16788.64499
60117,No,2,Ford,9,17281.28685
116826,Yes,2,Ford,1,22782.05679
67414,No,1,nissan,6,18201.91404
69686,Yes,2,Honda,9,18696.75421
194058,No,2,nissan,12,8738.695574
122665,No,,nissan,11,13353.26262
129333,Yes,3,BMW,6,20756.37549
29488,No,3,nissan,11,19439.89974
93135,Yes,2,nissan,7,18109.98119
140755,Yes,2,Ford,0,22001.47417
128736,No,1,Honda,13,10265.52221
23069,No,2,Ford,10,19628.47368
129321,No,1,BMW,9,12837.74859
,No,1,BMW,8,15320.01769
177769,Yes,1,BMW,9,13825.7044
90515,Yes,2,Ford,8,18186.34446
19107,Yes,1,Honda,7,19976.13099
75145,Yes,2,BMW,6,22596.8006
176580,No,3,BMW,8,30774.64334
153152,Yes,1,BMW,5,16291.96062
5000,Yes,3,nissan,4,26261.18534
99824,Yes,1,nissan,9,13980.00758
184161,Yes,2,BMW,11,12767.55527
120325,No,1,nissan,,15974.16768
160334,Yes,2,nissan,6,15571.17116
,No,1,nissan,2,21049.37274
47910,No,1,nissan,3,20944.97164
184676,Yes,3,Ford,4,18188.40994
124555,No,2,BMW,11,13495.94489
,No,1,nissan,2,17647.37368
69683,Yes,,nissan,10,16026.89512
124535,No,2,BMW,7,15568.26682
68433,Yes,2,Honda,10,17263.17993
173409,Yes,1,Honda,,10426.24654
242752,,1,Ford,8,8021.535477
141777,No,1,Honda,12,9094.119616
91427,No,,BMW,13,14645.51938
5985,No,2,Ford,13,19140.04368
44199,No,1,BMW,6,19719.43192
189969,Yes,2,BMW,1,18013.52048
73686,Yes,2,,8,17796.03842
103312,Yes,2,Ford,9,17714.30862
149490,Yes,2,Ford,1,19506.60605
186703,No,2,BMW,8,13301.37605
111019,Yes,2,Ford,0,25562.99371
101790,Yes,1,BMW,13,12107.46806
123223,Yes,2,BMW,10,16672.80867
91756,Yes,2,,5,20170.7985
94178,Yes,1,,8,15689.51473
138535,Yes,1,Ford,9,11758.12174
128338,Yes,2,Honda,10,14843.0556
539806,Yes,3,Ford,8,16917.54777
139748,Yes,2,BMW,11,14393.32641
171802,No,2,Ford,4,14965.0306
71792,Yes,2,Honda,8,20505.89368
143632,Yes,1,,14,10784.68836
87466,Yes,2,,7,17819.29039
137795,No,3,nissan,9,14198.10116
150983,Yes,2,BMW,5,18247.34068
122244,Yes,1,,16,11104.91388
228330,No,1,Honda,9,10053.96239
184259,No,2,Honda,4,14026.12644
172976,Yes,3,Ford,12,14451.45097
154393,Yes,1,Ford,4,15730.67664
199351,Yes,2,BMW,10,10213.72504
55336,Yes,1,BMW,12,14445.50135
181663,Yes,2,Ford,15,7472.610178
75394,No,2,BMW,9,18704.83851
94605,Yes,,BMW,8,15005.67154
145263,Yes,2,BMW,1,20924.86388
175495,Yes,2,nissan,6,15441.40636
68089,Yes,2,BMW,6,22208.31713
96935,Yes,2,nissan,7,17833.50464
124389,Yes,1,Ford,6,16735.86821
111614,,2,BMW,11,15125.78232
158431,Yes,1,BMW,6,16319.77795
274617,Yes,2,BMW,10,8950.358906
138869,No,1,Ford,,12345.18428
86916,Yes,2,BMW,6,19793.59897
61657,Yes,2,nissan,6,19072.35684
105364,No,,Ford,9,18907.83663
77689,No,2,Ford,13,14712.04975
141040,Yes,2,Ford,5,18985.53225
140341,Yes,2,Honda,8,16842.30056
99157,Yes,3,nissan,,16871.1306
209323,Yes,2,Ford,8,11445.12255
86905,No,1,Ford,2,18409.45716
114626,Yes,1,nissan,10,13457.66792
148762,Yes,2,nissan,3,19317.87007
160142,Yes,2,Honda,3,18388.61716
177491,Yes,2,Honda,3,16420.08649
139282,Yes,1,Ford,7,14780.93319
167291,Yes,2,Ford,5,17732.86139
90070,Yes,2,Ford,3,23615.46213
161314,No,2,Honda,9,14611.29966
160713,No,,nissan,8,11367.45517
188080,No,1,Ford,11,8208.137146
44920,No,1,Ford,5,21239.63483
79177,No,1,Honda,8,15689.74373
157041,No,1,BMW,11,11899.22748
5000,Yes,3,Honda,3,29003.30731
142140,Yes,1,Honda,6,16421.37565
167691,Yes,2,BMW,11,13575.38241
94063,No,2,,8,17125.48111
100641,No,2,BMW,7,19606.60547
,Yes,2,BMW,8,19728.94147
96530,No,3,Ford,12,16391.53954
97834,No,3,Honda,8,20809.81705
89272,No,2,Ford,8,16549.57116
86804,Yes,2,Honda,8,18065.71175
107805,Yes,3,BMW,2,23405.98156
107260,Yes,1,nissan,10,15667.35535
204336,Yes,2,Ford,5,13847.23178
102262,No,1,Honda,4,18555.74293
135487,Yes,2,BMW,2,22794.3027
94040,Yes,1,nissan,3,18828.87434
93468,Yes,3,Ford,0,23977.92434
43303,Yes,2,nissan,4,23048.98583
49289,Yes,2,Ford,6,21998.2338
65685,No,1,nissan,12,11221.55198
128266,Yes,1,Ford,8,14345.44256
168428,No,3,BMW,9,13336.57956
39600,Yes,2,Honda,12,17613.91449
95292,Yes,1,BMW,0,21541.37709
58490,No,,Honda,9,17741.42056
108108,No,2,Ford,9,15365.80755
168410,No,2,Honda,11,12992.35231
99890,No,2,Ford,2,20425.19434
117862,Yes,2,Ford,6,20788.32193
185485,No,1,Honda,5,13272.08667
140606,Yes,2,Honda,3,20847.31709
85796,No,2,Honda,,12380.28773
127151,,,Honda,6,16532.00859
82760,No,2,Honda,11,14121.73289
138922,No,,nissan,10,13377.76051
143190,No,2,Ford,3,18124.52139
58478,Yes,2,BMW,6,20585.09895
127882,,2,Honda,8,16979.70872
114709,No,1,Ford,9,14623.63091
144510,No,3,nissan,9,16326.22058
157411,Yes,1,nissan,,7552.78648
141485,No,2,nissan,11,15312.34619
106356,Yes,2,,10,17797.69065
